Order ID,Order Date,Customer Name,Category,Sub-Category,Product Name,City,State,Region,Sales,Quantity,Discount,Profit
100585,2022-06-29,Customer 251,Technology,Copiers,Paper Model 3,Dallas,New York,East,113.34,1,0.0,26.5
101454,2022-06-30,Customer 380,Office Supplies,Art,Machines Model 7,Dallas,North Carolina,Central,375.9,1,0.1,42.18
101304,2022-07-01,Customer 466,Furniture,Bookcases,Accessories Model 3,Chicago,Michigan,West,67.15,1,0.15,2.64
101932,2022-07-01,Customer 181,Furniture,Bookcases,Bookcases Model 1,Los Angeles,Ohio,East,107.81,4,0.05,29.08
101728,2022-07-03,Customer 399,Furniture,Tables,Phones Model 6,Philadelphia,Texas,West,564.67,5,0.0,156.93
101643,2022-07-03,Customer 370,Office Supplies,Storage,Machines Model 3,Houston,Florida,East,459.72,2,0.05,52.51
101472,2022-07-03,Customer 298,Furniture,Tables,Copiers Model 4,San Diego,North Carolina,West,160.83,3,0.2,7.94
101380,2022-07-04,Customer 341,Furniture,Bookcases,Machines Model 9,Miami,California,West,110.64,3,0.2,0.83
101942,2022-07-05,Customer 436,Office Supplies,Art,Copiers Model 4,Los Angeles,New York,West,134.32,5,0.0,40.01
100517,2022-07-06,Customer 338,Furniture,Chairs,Machines Model 7,Dallas,North Carolina,Central,647.79,4,0.05,71.73
100889,2022-07-07,Customer 134,Office Supplies,Binders,Furnishings Model 4,San Jose,Pennsylvania,West,118.57,5,0.15,14.22
101679,2022-07-07,Customer 395,Furniture,Bookcases,Phones Model 9,Houston,New York,East,70.97,4,0.2,10.11
101471,2022-07-08,Customer 449,Furniture,Chairs,Accessories Model 7,Phoenix,North Carolina,South,147.13,2,0.05,29.09
100184,2022-07-09,Customer 44,Furniture,Bookcases,Accessories Model 1,Los Angeles,Ohio,Central,207.06,2,0.0,54.98
100940,2022-07-09,Customer 466,Office Supplies,Storage,Bookcases Model 4,Los Angeles,Ohio,South,152.8,3,0.0,28.85
100575,2022-07-09,Customer 411,Office Supplies,Paper,Art Model 2,Houston,North Carolina,South,69.33,2,0.0,6.44
101979,2022-07-09,Customer 267,Office Supplies,Binders,Phones Model 8,San Antonio,Illinois,East,264.02,3,0.2,29.38
100956,2022-07-10,Customer 188,Technology,Machines,Tables Model 1,San Jose,Georgia,East,556.23,2,0.15,79.78
101771,2022-07-10,Customer 385,Technology,Machines,Copiers Model 5,Chicago,Michigan,South,226.67,3,0.0,63.66
101716,2022-07-11,Customer 459,Office Supplies,Binders,Paper Model 2,Houston,Pennsylvania,West,204.51,1,0.0,46.2
101757,2022-07-11,Customer 213,Technology,Copiers,Accessories Model 6,Houston,Texas,East,240.7,2,0.15,4.49
100095,2022-07-12,Customer 478,Office Supplies,Paper,Binders Model 5,Philadelphia,Pennsylvania,East,113.6,1,0.15,24.6
101859,2022-07-13,Customer 186,Office Supplies,Art,Machines Model 2,Houston,California,South,95.99,1,0.05,24.81
101806,2022-07-13,Customer 87,Technology,Accessories,Bookcases Model 4,Los Angeles,California,East,333.96,1,0.0,56.81
101436,2022-07-14,Customer 4,Office Supplies,Paper,Tables Model 3,Dallas,New York,Central,353.15,1,0.0,62.18
101458,2022-07-14,Customer 118,Office Supplies,Art,Accessories Model 7,San Antonio,Texas,South,189.63,4,0.2,25.26
101937,2022-07-15,Customer 149,Office Supplies,Storage,Binders Model 2,Phoenix,New York,South,400.44,4,0.1,69.42
100813,2022-07-15,Customer 247,Furniture,Tables,Tables Model 2,Miami,Ohio,South,506.97,2,0.0,143.61
101699,2022-07-16,Customer 60,Office Supplies,Art,Binders Model 7,Phoenix,Georgia,Central,295.79,4,0.0,51.37
100308,2022-07-16,Customer 302,Technology,Machines,Paper Model 8,Miami,Ohio,Central,90.23,5,0.05,23.33
100780,2022-07-16,Customer 321,Furniture,Furnishings,Machines Model 2,San Diego,Texas,East,501.26,2,0.0,60.91
100663,2022-07-16,Customer 59,Office Supplies,Storage,Furnishings Model 5,Miami,Illinois,Central,214.94,3,0.0,63.1
100463,2022-07-16,Customer 459,Technology,Phones,Paper Model 2,Dallas,North Carolina,West,58.95,4,0.05,3.9
100833,2022-07-17,Customer 91,Technology,Machines,Phones Model 6,Miami,North Carolina,West,212.52,3,0.05,18.83
100310,2022-07-18,Customer 382,Technology,Copiers,Binders Model 9,San Diego,Georgia,South,345.91,2,0.15,2.61
101505,2022-07-18,Customer 331,Office Supplies,Storage,Bookcases Model 6,Los Angeles,California,Central,306.98,5,0.05,50.47
100100,2022-07-18,Customer 225,Office Supplies,Art,Bookcases Model 9,Philadelphia,Illinois,West,127.44,5,0.0,10.56
100387,2022-07-18,Customer 389,Furniture,Bookcases,Chairs Model 7,Phoenix,Pennsylvania,East,179.6,1,0.0,22.92
100643,2022-07-19,Customer 257,Office Supplies,Art,Phones Model 10,San Antonio,New York,East,56.82,5,0.0,9.69
101284,2022-07-19,Customer 418,Office Supplies,Binders,Furnishings Model 3,Houston,California,West,343.59,1,0.0,101.41
100901,2022-07-19,Customer 48,Office Supplies,Art,Paper Model 10,San Jose,Florida,South,150.22,2,0.0,18.3
101947,2022-07-20,Customer 211,Office Supplies,Storage,Phones Model 3,Houston,Illinois,West,493.81,2,0.05,57.76
100786,2022-07-20,Customer 403,Office Supplies,Binders,Machines Model 4,Phoenix,Michigan,South,80.81,5,0.15,8.72
100040,2022-07-20,Customer 32,Technology,Machines,Binders Model 3,San Jose,Pennsylvania,Central,388.56,1,0.05,36.06
100408,2022-07-21,Customer 206,Technology,Accessories,Storage Model 8,San Diego,North Carolina,Central,143.02,5,0.1,16.81
100503,2022-07-21,Customer 297,Furniture,Tables,Furnishings Model 9,Houston,Texas,East,191.16,1,0.0,40.31
100139,2022-07-22,Customer 219,Technology,Copiers,Phones Model 2,Los Angeles,Ohio,West,274.37,5,0.1,44.36
100085,2022-07-23,Customer 146,Furniture,Tables,Binders Model 3,Miami,California,Central,51.49,3,0.0,11.32
100327,2022-07-23,Customer 328,Office Supplies,Art,Machines Model 3,Dallas,New York,East,128.51,5,0.1,25.74
101810,2022-07-23,Customer 204,Furniture,Bookcases,Furnishings Model 1,San Diego,Texas,West,474.55,2,0.05,88.45
101088,2022-07-25,Customer 335,Furniture,Bookcases,Art Model 10,Philadelphia,California,East,142.31,3,0.15,17.45
101607,2022-07-26,Customer 232,Furniture,Bookcases,Accessories Model 7,Chicago,Illinois,West,324.1,2,0.0,34.16
101239,2022-07-26,Customer 436,Office Supplies,Art,Copiers Model 10,Miami,Illinois,West,128.11,4,0.0,27.36
100606,2022-07-27,Customer 493,Technology,Phones,Art Model 7,Philadelphia,New York,West,454.54,5,0.05,79.22
101478,2022-07-27,Customer 467,Furniture,Bookcases,Paper Model 6,Phoenix,Florida,East,323.66,2,0.0,52.35
100106,2022-07-28,Customer 403,Office Supplies,Paper,Storage Model 2,San Antonio,Florida,West,765.44,1,0.0,138.32
100345,2022-07-30,Customer 110,Office Supplies,Art,Tables Model 8,Phoenix,Illinois,South,305.44,4,0.05,66.65
101042,2022-07-31,Customer 21,Furniture,Chairs,Chairs Model 9,Dallas,Florida,West,100.67,4,0.0,14.4
101034,2022-08-01,Customer 268,Office Supplies,Art,Furnishings Model 8,Dallas,California,South,521.21,2,0.0,152.21
101753,2022-08-01,Customer 95,Furniture,Tables,Art Model 7,Chicago,New York,South,580.27,2,0.2,14.16
100399,2022-08-01,Customer 470,Technology,Phones,Phones Model 9,San Jose,New York,Central,114.44,2,0.0,27.39
100727,2022-08-01,Customer 139,Furniture,Bookcases,Machines Model 5,San Diego,Illinois,East,832.52,2,0.0,68.82
100222,2022-08-01,Customer 131,Office Supplies,Storage,Binders Model 5,Dallas,Ohio,Central,254.54,2,0.05,37.0
100375,2022-08-01,Customer 74,Furniture,Furnishings,Accessories Model 4,Chicago,Florida,East,85.63,1,0.0,14.41
100486,2022-08-02,Customer 193,Office Supplies,Storage,Chairs Model 4,Dallas,California,Central,435.2,4,0.0,89.56
100791,2022-08-02,Customer 71,Furniture,Bookcases,Art Model 6,Philadelphia,Ohio,South,110.31,5,0.0,11.23
100863,2022-08-03,Customer 228,Furniture,Bookcases,Art Model 2,Phoenix,Michigan,Central,283.71,5,0.0,55.33
100883,2022-08-04,Customer 111,Technology,Machines,Storage Model 9,Los Angeles,Florida,East,363.97,1,0.0,88.15
100488,2022-08-04,Customer 477,Furniture,Tables,Art Model 1,Philadelphia,Illinois,East,257.8,1,0.2,37.14
100541,2022-08-05,Customer 357,Office Supplies,Paper,Accessories Model 8,Miami,Pennsylvania,Central,431.56,3,0.0,117.85
101889,2022-08-05,Customer 421,Furniture,Furnishings,Copiers Model 7,Philadelphia,Illinois,Central,181.42,1,0.1,40.19
100474,2022-08-06,Customer 99,Office Supplies,Binders,Tables Model 2,San Diego,Illinois,East,1142.39,3,0.0,152.18
100788,2022-08-06,Customer 192,Office Supplies,Art,Bookcases Model 6,San Diego,Florida,East,128.18,1,0.0,28.43
100162,2022-08-07,Customer 450,Office Supplies,Paper,Furnishings Model 4,San Antonio,Pennsylvania,South,76.73,2,0.15,7.98
100250,2022-08-07,Customer 41,Office Supplies,Paper,Bookcases Model 7,Dallas,Illinois,South,213.03,1,0.2,37.66
101770,2022-08-08,Customer 206,Office Supplies,Art,Copiers Model 2,Phoenix,Georgia,Central,222.64,3,0.0,24.85
101950,2022-08-09,Customer 30,Technology,Machines,Machines Model 1,Dallas,Ohio,West,85.07,1,0.05,21.1
101046,2022-08-10,Customer 423,Technology,Phones,Binders Model 1,Miami,Pennsylvania,Central,165.24,5,0.0,46.01
101341,2022-08-10,Customer 135,Technology,Phones,Accessories Model 8,San Jose,Ohio,West,90.3,5,0.0,20.86
101398,2022-08-11,Customer 374,Office Supplies,Paper,Storage Model 9,San Jose,Ohio,East,1057.53,1,0.0,201.64
101517,2022-08-11,Customer 318,Office Supplies,Storage,Binders Model 4,Los Angeles,Florida,East,332.12,3,0.05,36.36
101381,2022-08-11,Customer 315,Furniture,Furnishings,Storage Model 9,Miami,Michigan,East,128.25,4,0.05,11.86
101582,2022-08-12,Customer 25,Technology,Copiers,Chairs Model 8,Phoenix,New York,East,154.0,2,0.0,33.34
101234,2022-08-12,Customer 358,Furniture,Bookcases,Bookcases Model 2,San Antonio,Ohio,South,342.34,1,0.15,53.33
100168,2022-08-12,Customer 119,Technology,Copiers,Binders Model 2,Philadelphia,Texas,West,116.57,3,0.1,8.25
101306,2022-08-14,Customer 368,Furniture,Chairs,Machines Model 8,Houston,Pennsylvania,Central,238.06,5,0.2,-1.05
101238,2022-08-15,Customer 379,Furniture,Furnishings,Machines Model 10,San Diego,Michigan,South,116.43,3,0.15,19.57
101521,2022-08-16,Customer 427,Office Supplies,Binders,Binders Model 10,Houston,Pennsylvania,Central,424.02,4,0.15,58.87
100657,2022-08-16,Customer 269,Office Supplies,Binders,Copiers Model 9,Philadelphia,Pennsylvania,West,381.4,3,0.0,67.09
101334,2022-08-16,Customer 31,Furniture,Tables,Phones Model 8,Houston,Georgia,West,372.45,1,0.0,72.8
101231,2022-08-17,Customer 9,Furniture,Bookcases,Paper Model 7,San Antonio,Georgia,Central,165.55,1,0.0,21.27
101941,2022-08-17,Customer 111,Office Supplies,Storage,Storage Model 1,San Jose,Pennsylvania,Central,283.92,3,0.05,49.07
100586,2022-08-18,Customer 428,Office Supplies,Art,Accessories Model 3,Philadelphia,Ohio,Central,195.84,2,0.1,9.76
100112,2022-08-18,Customer 141,Furniture,Bookcases,Paper Model 4,Phoenix,Ohio,West,705.22,2,0.0,57.9
101722,2022-08-19,Customer 436,Office Supplies,Binders,Machines Model 9,San Antonio,Florida,South,199.03,2,0.0,26.01
101003,2022-08-19,Customer 251,Office Supplies,Storage,Machines Model 5,San Jose,Florida,West,259.11,2,0.0,63.02
100958,2022-08-20,Customer 332,Office Supplies,Binders,Tables Model 10,Phoenix,Georgia,South,83.22,5,0.1,20.73
100719,2022-08-20,Customer 491,Furniture,Tables,Machines Model 9,Los Angeles,Florida,Central,190.64,5,0.1,36.18
101791,2022-08-21,Customer 268,Furniture,Bookcases,Binders Model 9,Miami,Florida,East,130.08,2,0.15,23.15
100804,2022-08-21,Customer 134,Technology,Machines,Copiers Model 1,Dallas,Illinois,Central,270.47,2,0.15,48.89
100918,2022-08-21,Customer 311,Office Supplies,Storage,Binders Model 3,San Antonio,Texas,East,507.53,4,0.05,113.02
100429,2022-08-21,Customer 175,Office Supplies,Binders,Bookcases Model 1,Houston,New York,South,123.6,5,0.05,21.36
101862,2022-08-22,Customer 257,Office Supplies,Art,Phones Model 9,Chicago,Georgia,Central,212.0,3,0.0,58.19
100190,2022-08-22,Customer 241,Technology,Machines,Art Model 5,Phoenix,North Carolina,South,119.59,2,0.0,16.46
100090,2022-08-23,Customer 21,Office Supplies,Binders,Copiers Model 2,San Jose,Illinois,Central,441.71,1,0.2,48.4
101880,2022-08-23,Customer 254,Office Supplies,Binders,Binders Model 8,Chicago,New York,East,360.71,4,0.2,56.84
101151,2022-08-24,Customer 498,Office Supplies,Paper,Copiers Model 6,Miami,Georgia,East,343.25,4,0.05,72.5
100277,2022-08-24,Customer 68,Technology,Machines,Chairs Model 6,Philadelphia,Florida,South,1105.57,2,0.0,122.22
101606,2022-08-24,Customer 90,Office Supplies,Binders,Paper Model 7,Philadelphia,Illinois,Central,350.13,1,0.15,9.32
100242,2022-08-25,Customer 55,Office Supplies,Binders,Chairs Model 7,Houston,Pennsylvania,Central,180.04,4,0.0,41.04
100996,2022-08-26,Customer 404,Furniture,Bookcases,Accessories Model 5,Chicago,Texas,South,676.81,5,0.1,114.95
101865,2022-08-27,Customer 444,Furniture,Bookcases,Bookcases Model 8,Philadelphia,Michigan,East,186.81,4,0.1,15.19
100046,2022-08-27,Customer 35,Office Supplies,Paper,Binders Model 3,San Diego,Florida,Central,156.8,2,0.05,23.53
101836,2022-08-28,Customer 133,Furniture,Chairs,Paper Model 2,Los Angeles,Pennsylvania,East,428.88,1,0.0,86.74
100654,2022-08-28,Customer 169,Office Supplies,Binders,Accessories Model 7,San Diego,Ohio,West,113.43,3,0.05,8.61
100660,2022-08-28,Customer 66,Furniture,Bookcases,Accessories Model 1,San Jose,Texas,South,365.67,3,0.05,77.86
100029,2022-08-29,Customer 413,Technology,Accessories,Storage Model 7,Miami,Illinois,Central,191.26,3,0.15,3.3
101585,2022-08-29,Customer 354,Office Supplies,Art,Machines Model 10,Phoenix,New York,West,172.75,1,0.1,18.7
101665,2022-08-30,Customer 354,Office Supplies,Art,Art Model 4,Miami,North Carolina,Central,167.08,1,0.0,35.56
101153,2022-08-30,Customer 86,Furniture,Chairs,Accessories Model 6,San Diego,Georgia,Central,366.57,5,0.1,52.44
101083,2022-08-30,Customer 93,Office Supplies,Storage,Paper Model 7,Phoenix,North Carolina,Central,106.59,1,0.15,1.45
100105,2022-08-30,Customer 493,Office Supplies,Paper,Phones Model 8,San Diego,Florida,South,113.56,4,0.0,14.68
100121,2022-08-31,Customer 482,Technology,Copiers,Accessories Model 9,San Antonio,California,East,526.52,4,0.15,42.7
100467,2022-08-31,Customer 228,Furniture,Tables,Storage Model 5,Los Angeles,Michigan,South,113.65,1,0.05,25.55
101396,2022-09-01,Customer 252,Furniture,Furnishings,Furnishings Model 7,San Antonio,Pennsylvania,South,176.15,3,0.05,45.47
100096,2022-09-01,Customer 162,Technology,Copiers,Phones Model 6,Phoenix,New York,South,149.98,4,0.0,29.63
100848,2022-09-01,Customer 64,Furniture,Furnishings,Accessories Model 4,San Jose,Florida,East,818.99,1,0.0,176.85
101351,2022-09-02,Customer 283,Office Supplies,Storage,Furnishings Model 5,Dallas,Ohio,West,1105.58,2,0.0,187.08
100064,2022-09-02,Customer 142,Furniture,Chairs,Paper Model 5,Houston,North Carolina,East,124.92,5,0.0,34.42
101417,2022-09-03,Customer 53,Office Supplies,Storage,Furnishings Model 8,Houston,California,East,180.23,2,0.1,44.18
101038,2022-09-04,Customer 289,Office Supplies,Paper,Paper Model 9,Phoenix,Michigan,Central,89.84,1,0.05,23.62
100713,2022-09-04,Customer 437,Office Supplies,Art,Chairs Model 4,Philadelphia,California,West,58.18,5,0.0,9.6
101437,2022-09-05,Customer 138,Furniture,Tables,Storage Model 8,San Antonio,Florida,South,213.66,3,0.2,8.37
101215,2022-09-05,Customer 130,Technology,Machines,Copiers Model 7,Miami,Georgia,East,115.66,1,0.1,19.54
101197,2022-09-06,Customer 382,Office Supplies,Storage,Accessories Model 5,San Diego,Texas,Central,334.79,1,0.0,43.89
100915,2022-09-06,Customer 150,Office Supplies,Binders,Paper Model 5,Miami,New York,West,529.61,3,0.05,129.96
100380,2022-09-06,Customer 382,Furniture,Furnishings,Phones Model 9,San Jose,Florida,West,298.06,4,0.1,74.36
100988,2022-09-07,Customer 323,Technology,Machines,Tables Model 6,Dallas,Florida,West,68.38,2,0.0,12.24
100332,2022-09-07,Customer 82,Furniture,Chairs,Storage Model 4,San Jose,New York,Central,197.7,1,0.05,20.44
100968,2022-09-08,Customer 349,Technology,Machines,Tables Model 10,Dallas,Ohio,West,205.6,3,0.15,17.18
101967,2022-09-08,Customer 353,Technology,Machines,Chairs Model 5,Los Angeles,Texas,East,438.22,2,0.15,44.62
101853,2022-09-09,Customer 387,Technology,Accessories,Chairs Model 10,San Jose,Illinois,Central,458.11,5,0.2,71.94
100859,2022-09-09,Customer 423,Office Supplies,Paper,Binders Model 1,San Jose,California,West,42.63,2,0.0,6.13
100949,2022-09-09,Customer 272,Furniture,Chairs,Accessories Model 5,San Diego,Ohio,East,208.67,3,0.3,9.52
100759,2022-09-10,Customer 202,Office Supplies,Storage,Accessories Model 3,Phoenix,Illinois,West,448.3,5,0.05,44.57
100430,2022-09-10,Customer 310,Office Supplies,Storage,Furnishings Model 9,Phoenix,Florida,South,114.07,5,0.05,6.69
101632,2022-09-11,Customer 437,Office Supplies,Binders,Chairs Model 7,Miami,Pennsylvania,East,320.55,4,0.05,81.25
101887,2022-09-11,Customer 113,Technology,Phones,Art Model 4,Dallas,North Carolina,Central,356.52,4,0.05,49.76
101062,2022-09-12,Customer 40,Office Supplies,Binders,Paper Model 4,Los Angeles,Illinois,Central,431.42,3,0.0,129.16
101224,2022-09-12,Customer 272,Technology,Copiers,Copiers Model 6,Los Angeles,Florida,South,114.69,1,0.1,10.24
101501,2022-09-12,Customer 367,Technology,Accessories,Binders Model 6,Los Angeles,New York,Central,109.85,3,0.0,30.38
101281,2022-09-12,Customer 408,Furniture,Furnishings,Art Model 5,Philadelphia,California,East,116.84,1,0.1,5.63
101111,2022-09-14,Customer 433,Office Supplies,Binders,Tables Model 7,San Antonio,North Carolina,South,113.52,1,0.3,0.8
101318,2022-09-15,Customer 385,Technology,Accessories,Storage Model 9,Dallas,Pennsylvania,West,147.96,4,0.15,12.41
100252,2022-09-15,Customer 268,Office Supplies,Art,Copiers Model 3,Houston,California,East,141.12,1,0.0,33.99
101703,2022-09-15,Customer 221,Office Supplies,Paper,Art Model 8,Miami,Ohio,South,539.68,2,0.15,70.92
101590,2022-09-15,Customer 395,Technology,Machines,Accessories Model 1,Houston,California,East,315.24,1,0.2,19.1
100170,2022-09-16,Customer 141,Furniture,Tables,Accessories Model 6,Miami,North Carolina,South,165.95,3,0.05,33.27
100120,2022-09-17,Customer 382,Furniture,Bookcases,Bookcases Model 2,Phoenix,Ohio,West,394.57,3,0.0,104.59
100578,2022-09-17,Customer 64,Office Supplies,Art,Art Model 2,Chicago,Georgia,South,193.95,2,0.0,23.47
100116,2022-09-18,Customer 368,Office Supplies,Storage,Chairs Model 7,San Jose,Ohio,South,86.18,5,0.1,13.76
100276,2022-09-18,Customer 225,Technology,Phones,Chairs Model 3,San Diego,Florida,East,131.0,2,0.05,17.98
101255,2022-09-19,Customer 480,Office Supplies,Paper,Tables Model 2,Philadelphia,Pennsylvania,Central,196.81,4,0.05,15.36
101904,2022-09-20,Customer 277,Furniture,Furnishings,Machines Model 7,Los Angeles,New York,Central,229.28,2,0.05,43.29
101013,2022-09-20,Customer 337,Office Supplies,Art,Chairs Model 1,San Jose,Illinois,Central,756.59,4,0.15,130.69
101804,2022-09-21,Customer 127,Office Supplies,Art,Storage Model 5,San Diego,Ohio,East,225.89,2,0.0,55.08
101363,2022-09-21,Customer 483,Technology,Accessories,Copiers Model 10,Houston,Ohio,Central,504.03,5,0.0,73.27
101520,2022-09-23,Customer 275,Office Supplies,Binders,Phones Model 6,San Antonio,California,East,102.7,4,0.1,3.49
101163,2022-09-23,Customer 130,Office Supplies,Storage,Tables Model 5,Phoenix,New York,South,109.51,1,0.0,18.01
101922,2022-09-23,Customer 498,Office Supplies,Art,Art Model 5,Houston,Illinois,East,398.49,4,0.2,8.87
100324,2022-09-23,Customer 391,Technology,Accessories,Bookcases Model 6,Philadelphia,Georgia,West,93.79,3,0.0,11.79
100117,2022-09-23,Customer 155,Office Supplies,Storage,Machines Model 9,Phoenix,Florida,West,130.06,3,0.1,5.49
100841,2022-09-23,Customer 411,Technology,Phones,Phones Model 3,Miami,California,West,73.89,1,0.0,21.9
100285,2022-09-23,Customer 134,Furniture,Chairs,Binders Model 10,Philadelphia,Ohio,East,59.88,2,0.15,2.1
100600,2022-09-24,Customer 87,Furniture,Chairs,Machines Model 10,San Jose,Ohio,Central,137.0,2,0.05,29.67
101383,2022-09-26,Customer 266,Technology,Accessories,Accessories Model 10,Chicago,Georgia,Central,100.83,1,0.05,24.8
100284,2022-09-26,Customer 84,Furniture,Furnishings,Copiers Model 2,Los Angeles,Florida,South,185.82,5,0.2,9.76
100495,2022-09-26,Customer 170,Office Supplies,Art,Paper Model 1,Dallas,North Carolina,Central,227.28,2,0.0,23.17
101738,2022-09-27,Customer 214,Office Supplies,Binders,Paper Model 7,Chicago,Texas,Central,326.78,1,0.05,45.68
100278,2022-09-27,Customer 184,Furniture,Furnishings,Art Model 10,Chicago,Michigan,South,65.9,4,0.1,14.75
101050,2022-09-28,Customer 362,Technology,Machines,Tables Model 7,Phoenix,Pennsylvania,Central,275.72,3,0.05,53.91
101193,2022-09-29,Customer 482,Technology,Copiers,Machines Model 10,Chicago,Ohio,Central,294.59,5,0.0,45.57
101303,2022-09-30,Customer 107,Furniture,Bookcases,Furnishings Model 1,Miami,Texas,South,82.14,5,0.0,20.16
100077,2022-09-30,Customer 329,Technology,Phones,Furnishings Model 5,San Diego,Illinois,East,115.31,5,0.0,17.41
101361,2022-10-01,Customer 290,Furniture,Tables,Binders Model 9,Phoenix,Georgia,Central,125.66,5,0.1,19.92
100347,2022-10-01,Customer 307,Technology,Machines,Copiers Model 4,Houston,Pennsylvania,East,481.43,5,0.0,69.73
101840,2022-10-01,Customer 166,Office Supplies,Art,Tables Model 4,San Jose,New York,Central,195.17,5,0.15,4.01
101717,2022-10-02,Customer 33,Furniture,Furnishings,Tables Model 4,Los Angeles,Michigan,West,259.67,4,0.0,48.31
100662,2022-10-02,Customer 324,Technology,Machines,Bookcases Model 5,Miami,Georgia,South,576.37,5,0.05,95.17
100273,2022-10-02,Customer 156,Technology,Accessories,Binders Model 6,Dallas,Ohio,Central,104.27,5,0.0,26.24
100742,2022-10-02,Customer 111,Technology,Copiers,Phones Model 2,San Jose,Florida,Central,133.13,4,0.1,4.05
100550,2022-10-04,Customer 24,Furniture,Bookcases,Bookcases Model 8,Houston,North Carolina,West,168.59,2,0.05,24.02
100303,2022-10-04,Customer 223,Furniture,Furnishings,Bookcases Model 4,San Diego,Florida,East,366.3,3,0.0,42.0
100681,2022-10-04,Customer 136,Office Supplies,Art,Copiers Model 6,Chicago,Florida,East,519.59,4,0.1,76.9
101408,2022-10-05,Customer 255,Technology,Copiers,Chairs Model 7,Los Angeles,New York,Central,424.59,1,0.0,53.0
100635,2022-10-05,Customer 97,Technology,Copiers,Paper Model 2,Houston,Georgia,West,500.78,3,0.1,90.22
101733,2022-10-05,Customer 69,Furniture,Bookcases,Binders Model 4,Los Angeles,Texas,South,136.83,5,0.2,7.13
100718,2022-10-05,Customer 423,Office Supplies,Paper,Furnishings Model 5,Houston,Pennsylvania,East,104.65,5,0.0,18.61
101515,2022-10-05,Customer 483,Office Supplies,Paper,Binders Model 1,San Jose,Michigan,South,211.25,3,0.0,39.5
100667,2022-10-05,Customer 266,Office Supplies,Art,Binders Model 8,Dallas,Pennsylvania,West,162.56,5,0.0,22.27
100992,2022-10-06,Customer 479,Office Supplies,Art,Storage Model 9,Phoenix,Florida,South,272.49,5,0.0,46.25
100506,2022-10-07,Customer 172,Furniture,Tables,Storage Model 4,Philadelphia,California,Central,340.84,3,0.05,91.32
101118,2022-10-07,Customer 444,Office Supplies,Art,Phones Model 9,Los Angeles,Florida,Central,234.17,5,0.0,32.72
101952,2022-10-08,Customer 65,Office Supplies,Storage,Furnishings Model 9,San Diego,North Carolina,West,111.97,2,0.0,16.23
101241,2022-10-09,Customer 347,Office Supplies,Art,Tables Model 1,Miami,Illinois,South,228.21,2,0.15,47.59
101202,2022-10-09,Customer 335,Furniture,Furnishings,Phones Model 9,Miami,North Carolina,South,185.35,5,0.15,10.7
100037,2022-10-09,Customer 437,Furniture,Chairs,Machines Model 7,Los Angeles,Texas,East,320.56,4,0.15,19.73
100083,2022-10-09,Customer 146,Furniture,Bookcases,Machines Model 3,Miami,Texas,East,611.86,4,0.0,136.14
100685,2022-10-09,Customer 110,Furniture,Tables,Phones Model 8,Phoenix,California,Central,218.2,2,0.05,44.89
101743,2022-10-10,Customer 233,Technology,Phones,Binders Model 4,San Jose,North Carolina,West,171.23,5,0.0,43.29
100990,2022-10-11,Customer 396,Office Supplies,Storage,Chairs Model 3,San Antonio,Illinois,South,113.27,2,0.05,20.18
100754,2022-10-11,Customer 331,Office Supplies,Art,Accessories Model 3,Dallas,Ohio,East,292.17,4,0.0,44.61
100409,2022-10-13,Customer 314,Technology,Accessories,Art Model 8,San Diego,Michigan,Central,120.22,4,0.0,32.41
101170,2022-10-13,Customer 466,Office Supplies,Binders,Binders Model 2,San Diego,California,West,361.13,4,0.0,30.83
100580,2022-10-14,Customer 18,Technology,Copiers,Storage Model 4,Houston,Michigan,South,54.14,1,0.0,13.78
101558,2022-10-15,Customer 444,Technology,Phones,Paper Model 3,Houston,California,South,66.16,5,0.0,5.94
101938,2022-10-16,Customer 472,Technology,Phones,Binders Model 6,Miami,Ohio,West,363.78,2,0.15,35.75
100508,2022-10-17,Customer 360,Technology,Phones,Bookcases Model 6,Chicago,North Carolina,West,202.21,3,0.0,42.01
101266,2022-10-19,Customer 61,Furniture,Furnishings,Copiers Model 2,Los Angeles,Michigan,Central,355.59,2,0.0,63.23
100348,2022-10-19,Customer 200,Office Supplies,Paper,Phones Model 1,Philadelphia,Michigan,West,280.17,4,0.2,28.35
100001,2022-10-19,Customer 125,Office Supplies,Art,Chairs Model 6,Chicago,Texas,East,336.74,5,0.2,54.65
101641,2022-10-20,Customer 113,Technology,Phones,Phones Model 1,Houston,New York,West,642.04,2,0.0,179.73
100671,2022-10-21,Customer 218,Office Supplies,Storage,Storage Model 2,Los Angeles,Illinois,West,898.83,1,0.0,148.8
100002,2022-10-21,Customer 251,Office Supplies,Art,Machines Model 7,Houston,New York,Central,754.92,2,0.15,25.63
100355,2022-10-21,Customer 99,Office Supplies,Art,Accessories Model 6,Dallas,California,East,321.92,1,0.05,52.27
100039,2022-10-22,Customer 49,Technology,Accessories,Accessories Model 6,Miami,Pennsylvania,South,360.93,3,0.2,40.27
100457,2022-10-22,Customer 45,Furniture,Chairs,Machines Model 7,Houston,Texas,South,366.6,1,0.15,3.89
100689,2022-10-22,Customer 424,Furniture,Chairs,Bookcases Model 1,Phoenix,Pennsylvania,West,150.89,4,0.0,33.45
100084,2022-10-23,Customer 207,Furniture,Chairs,Chairs Model 8,San Diego,New York,South,133.51,2,0.0,31.54
